LEVEL,AA,AG,AP,COMB,AR,GR,PR,ER,CR,OR,SCORE,AVGFPS,GAMING,PCP,SEX,AGE,PE,NAVGFPS,NPE,0.5NAVGFPS+0.5PE,NAVGFPSPE,NAA,NAG,NAP
15,2,1,3,6,5,5,5,5,5,5,935,54,3,8,M,12 to 17,5,0.8181818182,1,0.9090909091,0.9209691871,0.5,0,1
15,2,1,3,6,4,5,5,5,5,5,1000,58,5,9,F,18 to 25,4.85432801,0.9393939394,0.9635820025,0.9514879709,0.9791925948,0.5,0,1
15,2,1,3,6,4,2,3,3,5,3,1000,55,4,10,F,12 to 17,3.9735958,0.8484848485,0.74339895,0.7959418992,0.7655829259,0.5,0,1
15,2,1,3,6,4,3,3,4,4,5,1000,56,2,11,M,18 to 25,3.8493763,0.8787878788,0.712344075,0.7955659769,0.765066676,0.5,0,1
15,2,1,3,6,4,2,4,4,4,4,1000,55,4,12,M,18 to 25,3.81617866,0.8484848485,0.704044665,0.7762647567,0.7385605276,0.5,0,1
15,2,1,3,6,5,5,5,5,5,5,1000,50,5,13,M,18 to 25,5,0.696969697,1,0.8484848485,0.8377395665,0.5,0,1
15,2,1,3,6,3,5,5,5,5,3,1000,50,5,14,F,18 to 25,4.58847478,0.696969697,0.897118695,0.797044196,0.7670966976,0.5,0,1
15,2,1,3,6,1,2,5,5,5,4,1000,53,3,15,F,18 to 25,4.08148941,0.7878787879,0.7703723525,0.7791255702,0.7424892505,0.5,0,1
15,2,1,3,6,5,4,4,5,5,5,1000,48,4,16,F,18 to 25,4.78928568,0.6363636364,0.94732142,0.7918425282,0.7599533058,0.5,0,1
15,2,1,3,6,3,4,3,3,3,3,916,53,3,17,M,18 to 25,3.09191067,0.7878787879,0.5229776675,0.6554282277,0.5726170828,0.5,0,1
15,2,1,3,6,2,3,4,4,4,4,1000,48,3,18,F,18 to 25,3.61674535,0.6363636364,0.6541863375,0.6452749869,0.5586737516,0.5,0,1
15,2,1,3,6,3,5,5,5,5,5,747,51,2,19,F,18 to 25,4.70865602,0.7272727273,0.927164005,0.8272183661,0.8085345457,0.5,0,1
15,2,1,3,6,5,4,5,5,5,5,1000,57,1,20,F,18 to 25,4.90808933,0.9090909091,0.9770223325,0.9430566208,0.9676139166,0.5,0,1
15,2,1,3,6,5,4,5,5,4,4,1000,58,3,21,F,18 to 25,4.38808147,0.9393939394,0.8470203675,0.8932071534,0.8991562044,0.5,0,1
15,2,1,3,6,5,3,1,3,4,1,1000,49,3,22,M,12 to 17,3.39347268,0.6666666667,0.59836817,0.6325174183,0.5411539263,0.5,0,1
15,2,1,3,6,2,4,3,4,3,4,1000,55,4,23,F,12 to 17,3.12993513,0.8484848485,0.5324837825,0.6904843155,0.6207592135,0.5,0,1
15,2,1,3,6,4,4,3,3,4,4,1000,50,4,24,F,18 to 25,3.75759052,0.696969697,0.68939763,0.6931836635,0.6244661977,0.5,0,1
16,2,2,3,7,5,5,4,4,5,4,1000,44,5,1,F,18 to 25,4.6974999,0.5151515152,0.924374975,0.7197632451,0.6609676378,0.5,0.5,1
16,2,2,3,7,5,5,5,5,5,5,1000,43,5,2,F,18 to 25,5,0.4848484848,1,0.7424242424,0.6920877303,0.5,0.5,1
16,2,2,3,7,3,4,4,5,4,4,806,44,3,3,M,18 to 25,3.97793384,0.5151515152,0.74448346,0.6298174876,0.5374461418,0.5,0.5,1
16,2,2,3,7,1,4,4,3,2,3,1000,43,3,4,F,12 to 17,2.4594531,0.4848484848,0.364863275,0.4248558799,0.2559746737,0.5,0.5,1
16,2,2,3,7,5,3,2,2,1,2,1000,44,4,5,M,18 to 25,2.0690094,0.5151515152,0.26725235,0.3912019326,0.2097580867,0.5,0.5,1
16,2,2,3,7,4,3,3,3,3,3,1000,49,4,6,F,18 to 25,3.14567199,0.6666666667,0.5364179975,0.6015423321,0.4986161891,0.5,0.5,1
16,2,2,3,7,4,3,3,4,4,4,1000,44,4,7,F,18 to 25,3.78928568,0.5151515152,0.69732142,0.6062364676,0.5050625925,0.5,0.5,1
16,2,2,3,7,5,5,5,5,5,5,1000,42,3,8,M,12 to 17,5,0.4545454545,1,0.7272727273,0.6712803252,0.5,0.5,1
16,2,2,3,7,4,5,5,5,5,5,1000,45,5,9,F,18 to 25,4.85432801,0.5454545455,0.9635820025,0.754518274,0.7086963277,0.5,0.5,1
16,2,2,3,7,4,3,2,4,5,3,1000,43,4,10,F,12 to 17,4.07030865,0.4848484848,0.7675771625,0.6262128237,0.5324958974,0.5,0.5,1
16,2,2,3,7,4,4,4,4,4,5,1000,43,2,11,M,18 to 25,4.06009062,0.4848484848,0.765022655,0.6249355699,0.5307418592,0.5,0.5,1
16,2,2,3,7,4,5,4,3,3,4,1000,43,4,12,M,18 to 25,3.5083876,0.4848484848,0.6270969,0.5559726924,0.436035916,0.5,0.5,1
16,2,2,3,7,5,5,5,5,5,5,1000,42,5,13,M,18 to 25,5,0.4545454545,1,0.7272727273,0.6712803252,0.5,0.5,1
16,2,2,3,7,3,4,5,5,5,4,1000,43,5,14,F,18 to 25,4.55665473,0.4848484848,0.8891636825,0.6870060837,0.6159825969,0.5,0.5,1
16,2,2,3,7,1,3,4,4,5,3,1000,42,3,15,F,18 to 25,3.87089998,0.4545454545,0.717724995,0.5861352248,0.4774577821,0.5,0.5,1
16,2,2,3,7,5,4,3,4,5,4,878,36,4,16,F,18 to 25,4.48678558,0.2727272727,0.871696395,0.5722118339,0.4583369461,0.5,0.5,1
16,2,2,3,7,3,2,4,4,4,4,1000,40,3,17,M,18 to 25,3.67050667,0.3939393939,0.6676266675,0.5307830307,0.4014432372,0.5,0.5,1
16,2,2,3,7,3,4,4,5,5,5,1000,39,3,18,F,18 to 25,4.4979417,0.3636363636,0.874485425,0.6190608943,0.5226742334,0.5,0.5,1
16,2,2,3,7,3,5,5,5,5,4,939,43,2,19,F,18 to 25,4.6485654,0.4848484848,0.91214135,0.6984949174,0.6317600829,0.5,0.5,1
16,2,2,3,7,5,4,5,5,4,5,1000,45,1,20,F,18 to 25,4.44817209,0.5454545455,0.8620430225,0.703748784,0.6389751587,0.5,0.5,1
16,2,2,3,7,5,5,5,4,4,4,1000,43,3,21,F,18 to 25,4.35638631,0.4848484848,0.8390965775,0.6619725312,0.5816043011,0.5,0.5,1
16,2,2,3,7,4,2,5,3,2,5,661,43,3,22,M,12 to 17,2.95163262,0.4848484848,0.487908155,0.4863783199,0.3404627478,0.5,0.5,1
16,2,2,3,7,2,3,3,3,3,3,1000,43,4,23,F,12 to 17,2.85432801,0.4848484848,0.4635820025,0.4742152437,0.3237593322,0.5,0.5,1
16,2,2,3,7,4,4,5,5,5,5,1000,44,4,24,F,18 to 25,4.76241734,0.5151515152,0.940604335,0.7278779251,0.6721114365,0.5,0.5,1
17,2,1,2,5,5,5,5,5,5,5,1000,51,5,1,F,18 to 25,5,0.7272727273,1,0.8636363636,0.8585469717,0.5,0,0.5
17,2,1,2,5,5,4,4,4,4,5,1000,51,5,2,F,18 to 25,4.20576261,0.7272727273,0.8014406525,0.7643566899,0.7222073135,0.5,0,0.5
17,2,1,2,5,4,3,4,5,5,4,1000,54,3,3,M,18 to 25,4.4916124,0.8181818182,0.8729031,0.8455424591,0.8336988163,0.5,0,0.5
17,2,1,2,5,1,4,3,3,2,3,1000,53,3,4,F,12 to 17,2.34064945,0.7878787879,0.3351623625,0.5615205752,0.443654761,0.5,0,0.5
17,2,1,2,5,4,3,5,4,4,4,1000,54,4,5,M,18 to 25,4.02689298,0.8181818182,0.756723245,0.7874525316,0.7539245729,0.5,0,0.5
17,2,1,2,5,4,2,2,2,2,2,1000,51,4,6,F,18 to 25,2.29134398,0.7272727273,0.322835995,0.5250543611,0.3935761198,0.5,0,0.5
17,2,1,2,5,4,5,5,5,5,5,1000,53,4,7,F,18 to 25,4.85432801,0.7878787879,0.9635820025,0.8757303952,0.875155569,0.5,0,0.5
17,2,1,2,5,5,5,5,5,5,5,1000,53,3,8,M,12 to 17,5,0.7878787879,1,0.8939393939,0.900161782,0.5,0,0.5
17,2,1,2,5,4,5,5,5,5,5,688,59,5,9,F,18 to 25,4.85432801,0.9696969697,0.9635820025,0.9666394861,1,0.5,0,0.5
17,2,1,2,5,4,2,2,3,5,3,1000,53,4,10,F,12 to 17,3.85479215,0.7878787879,0.7136980375,0.7507884127,0.7035741512,0.5,0,0.5
17,2,1,2,5,4,5,5,4,4,5,1000,56,2,11,M,18 to 25,4.27080494,0.8787878788,0.817701235,0.8482445569,0.8374095768,0.5,0,0.5
17,2,1,2,5,4,3,5,3,3,3,1000,57,4,12,M,18 to 25,3.38327929,0.9090909091,0.5958198225,0.7524553658,0.7058633591,0.5,0,0.5
17,2,1,2,5,5,5,5,5,5,5,1000,50,5,13,M,18 to 25,5,0.696969697,1,0.8484848485,0.8377395665,0.5,0,0.5
17,2,1,2,5,3,2,5,5,5,3,1000,50,5,14,F,18 to 25,4.31274277,0.696969697,0.8281856925,0.7625776947,0.7197642395,0.5,0,0.5
17,2,1,2,5,1,3,5,5,5,4,1000,54,3,15,F,18 to 25,4.17340008,0.8181818182,0.79335002,0.8057659191,0.7790741417,0.5,0,0.5
17,2,1,2,5,5,5,4,5,4,5,1000,43,4,16,F,18 to 25,4.42127911,0.4848484848,0.8553197775,0.6700841312,0.5927438701,0.5,0,0.5
17,2,1,2,5,3,4,4,5,5,4,1000,52,3,17,M,18 to 25,4.43785108,0.7575757576,0.85946277,0.8085192638,0.782855279,0.5,0,0.5
17,2,1,2,5,3,5,4,5,5,4,1000,52,3,18,F,18 to 25,4.52976175,0.7575757576,0.8824404375,0.8200080975,0.798632765,0.5,0,0.5
17,2,1,2,5,3,5,5,5,5,4,1000,50,2,19,F,18 to 25,4.6485654,0.696969697,0.91214135,0.8045555235,0.7774119191,0.5,0,0.5
17,2,1,2,5,5,4,5,5,4,4,1000,57,1,20,F,18 to 25,4.38808147,0.9090909091,0.8470203675,0.8780556383,0.8783487992,0.5,0,0.5
17,2,1,2,5,5,5,4,4,4,4,1000,51,3,21,F,18 to 25,4.23758266,0.7272727273,0.809395665,0.7683341961,0.727669578,0.5,0,0.5
17,2,1,2,5,2,3,1,3,1,4,317,51,3,22,M,12 to 17,1.75697685,0.7272727273,0.1892442125,0.4582584699,0.3018460744,0.5,0,0.5
17,2,1,2,5,2,3,3,3,3,3,1000,56,4,23,F,12 to 17,2.85432801,0.8787878788,0.4635820025,0.6711849406,0.5942555993,0.5,0,0.5
17,2,1,2,5,4,3,3,3,4,3,1000,56,4,24,F,18 to 25,3.60558923,0.8787878788,0.6513973075,0.7650925931,0.7232179212,0.5,0,0.5
18,2,3,1,6,5,4,2,5,5,5,1000,45,5,1,F,18 to 25,4.55167838,0.5454545455,0.887919595,0.7166870702,0.6567431615,0.5,1,0
18,2,3,1,6,5,5,5,5,5,5,1000,41,5,2,F,18 to 25,5,0.4242424242,1,0.7121212121,0.65047292,0.5,1,0
18,2,3,1,6,3,3,4,5,5,4,1000,44,3,3,M,18 to 25,4.34594041,0.5151515152,0.8364851025,0.6758183088,0.6006185517,0.5,1,0
18,2,3,1,6,1,4,3,3,2,2,329,40,3,4,F,12 to 17,2.28055883,0.3939393939,0.3201397075,0.3570395507,0.1628432723,0.5,1,0
18,2,3,1,6,4,4,4,4,3,4,1000,45,4,5,M,18 to 25,3.54008276,0.5454545455,0.63502069,0.5902376177,0.4830915521,0.5,1,0
18,2,3,1,6,4,5,5,4,4,4,1000,43,4,6,F,18 to 25,4.21071432,0.4848484848,0.80267858,0.6437635324,0.5565980881,0.5,1,0
18,2,3,1,6,2,3,3,4,4,4,1000,41,4,7,F,18 to 25,3.4979417,0.4242424242,0.624485425,0.5243639246,0.3926279511,0.5,1,0
18,2,3,1,6,5,5,5,5,5,5,1000,43,3,8,M,12 to 17,5,0.4848484848,1,0.7424242424,0.6920877303,0.5,1,0
18,2,3,1,6,4,5,5,5,5,5,999,45,5,9,F,18 to 25,4.85432801,0.5454545455,0.9635820025,0.754518274,0.7086963277,0.5,1,0
18,2,3,1,6,5,2,2,3,5,3,1000,40,4,10,F,12 to 17,4.00046414,0.3939393939,0.750116035,0.5720277145,0.458084097,0.5,1,0
18,2,3,1,6,4,4,3,4,4,5,1000,43,2,11,M,18 to 25,3.94128697,0.4848484848,0.7353217425,0.6100851137,0.5103478949,0.5,1,0
18,2,3,1,6,5,5,2,3,3,3,1000,43,4,12,M,18 to 25,3.35636167,0.4848484848,0.5890904175,0.5369694512,0.4099389788,0.5,1,0
18,2,3,1,6,5,5,5,5,5,5,1000,44,5,13,M,18 to 25,5,0.5151515152,1,0.7575757576,0.7128951355,0.5,1,0
18,2,3,1,6,4,4,5,5,5,3,1000,43,5,14,F,18 to 25,4.6422361,0.4848484848,0.910559025,0.6977037549,0.6306735884,0.5,1,0
18,2,3,1,6,1,3,4,5,5,4,999,41,3,15,F,18 to 25,4.05459643,0.4242424242,0.7636491075,0.5939457659,0.4881839102,0.5,1,0
18,2,3,1,6,5,4,4,5,3,3,660,28,4,16,F,18 to 25,3.74926996,0.0303030303,0.68731749,0.3588102602,0.1652749677,0.5,1,0
18,2,3,1,6,3,4,2,3,3,3,1000,40,3,17,M,18 to 25,2.97310702,0.3939393939,0.493276755,0.4436080745,0.2817268513,0.5,1,0
18,2,3,1,6,2,4,4,3,4,4,1000,40,3,18,F,18 to 25,3.58505019,0.3939393939,0.6462625475,0.5201009707,0.3867736845,0.5,1,0
18,2,3,1,6,3,5,5,5,5,5,1000,41,2,19,F,18 to 25,4.70865602,0.4242424242,0.927164005,0.6757032146,0.6004604941,0.5,1,0
18,2,3,1,6,5,4,5,5,4,5,1000,41,1,20,F,18 to 25,4.44817209,0.4242424242,0.8620430225,0.6431427234,0.5557455381,0.5,1,0
18,2,3,1,6,4,4,3,4,3,4,1000,42,3,21,F,18 to 25,3.42127911,0.4545454545,0.6053197775,0.529932616,0.4002753723,0.5,1,0
18,2,3,1,6,3,2,1,2,1,1,1000,44,3,22,M,12 to 17,1.50686048,0.5151515152,0.12671512,0.3209333176,0.1132589889,0.5,1,0
18,2,3,1,6,3,4,4,4,3,4,1000,43,4,23,F,12 to 17,3.39441077,0.4848484848,0.5986026925,0.5417255887,0.4164705288,0.5,1,0
18,2,3,1,6,3,3,2,3,4,3,1000,41,4,24,F,18 to 25,3.34111359,0.4242424242,0.5852783975,0.5047604109,0.3657066664,0.5,1,0
19,1,1,1,3,1,3,5,3,5,4,1000,52,5,1,F,18 to 25,3.92618842,0.7575757576,0.731547105,0.7445614313,0.6950227077,0,0,0
19,1,1,1,3,3,3,3,4,3,3,1000,40,5,2,F,18 to 25,3.12360583,0.3939393939,0.5309014575,0.4624204257,0.3075616415,0,0,0
19,1,1,1,3,1,3,3,3,5,4,1000,53,3,3,M,18 to 25,3.68858112,0.7878787879,0.67214528,0.7300120339,0.6750421842,0,0,0
19,1,1,1,3,2,3,2,2,3,2,1000,53,3,4,F,12 to 17,2.55182791,0.7878787879,0.3879569775,0.5879178827,0.4799058861,0,0,0
19,1,1,1,3,1,1,1,1,1,1,1000,53,4,5,M,18 to 25,1,0.7878787879,0,0.3939393939,0.2135174116,0,0,0
19,1,1,1,3,1,3,1,2,2,2,1000,46,4,6,F,18 to 25,1.82743503,0.5757575758,0.2068587575,0.3913081666,0.2099039767,0,0,0
19,1,1,1,3,2,3,3,4,4,4,1000,47,4,7,F,18 to 25,3.4979417,0.6060606061,0.624485425,0.6152730155,0.5174723821,0,0,0
19,1,1,1,3,3,5,5,5,5,5,1000,53,3,8,M,12 to 17,4.70865602,0.7878787879,0.927164005,0.8575213964,0.8501493561,0,0,0
19,1,1,1,3,1,5,5,5,5,5,1000,58,5,9,F,18 to 25,4.41731204,0.9393939394,0.85432801,0.8968609747,0.9041739559,0,0,0
19,1,1,1,3,1,2,2,3,5,2,1000,53,4,10,F,12 to 17,3.35768556,0.7878787879,0.58942139,0.6886500889,0.6182402908,0,0,0
19,1,1,1,3,2,4,3,3,4,3,1000,57,2,11,M,18 to 25,3.40615592,0.9090909091,0.60153898,0.7553149445,0.7097903864,0,0,0
19,1,1,1,3,1,2,1,1,3,1,1000,56,4,12,M,18 to 25,2.01174515,0.8787878788,0.2529362875,0.5658620831,0.4496169049,0,0,0
19,1,1,1,3,5,5,5,5,5,5,1000,49,5,13,M,18 to 25,5,0.6666666667,1,0.8333333333,0.8169321613,0,0,0
19,1,1,1,3,3,2,3,5,5,3,1000,51,5,14,F,18 to 25,4.07513547,0.7272727273,0.7687838675,0.7480282974,0.6997837159,0,0,0
19,1,1,1,3,1,4,4,4,5,4,1000,54,3,15,F,18 to 25,4.02290127,0.8181818182,0.7557253175,0.7869535678,0.7532393516,0,0,0
19,1,1,1,3,2,4,4,5,5,4,1000,51,4,16,F,18 to 25,4.29217909,0.7272727273,0.8230447725,0.7751587499,0.7370416609,0,0,0
19,1,1,1,3,1,4,5,5,5,5,1000,51,3,17,M,18 to 25,4.32540137,0.7272727273,0.8313503425,0.7793115349,0.7427446338,0,0,0
19,1,1,1,3,1,5,5,5,5,5,1000,53,3,18,F,18 to 25,4.41731204,0.7878787879,0.85432801,0.8211033989,0.8001369301,0,0,0
19,1,1,1,3,3,4,5,5,5,5,1000,47,2,19,F,18 to 25,4.61674535,0.6060606061,0.9041863375,0.7551234718,0.709527439,0,0,0
19,1,1,1,3,1,4,5,3,4,4,1000,57,1,20,F,18 to 25,3.55818185,0.9090909091,0.6395454625,0.7743181858,0.7358873237,0,0,0
19,1,1,1,3,3,4,1,3,3,4,1000,46,3,21,F,18 to 25,2.91439399,0.5757575758,0.4785984975,0.5271780366,0.3964925394,0,0,0
19,1,1,1,3,3,2,4,2,3,2,1000,52,3,22,M,12 to 17,2.84319653,0.7575757576,0.4607991325,0.609187445,0.5091151366,0,0,0
19,1,1,1,3,3,2,2,2,3,2,1000,57,4,23,F,12 to 17,2.60558923,0.9090909091,0.4013973075,0.6552441083,0.5723642337,0,0,0
19,1,1,1,3,1,1,1,2,3,2,1000,52,4,24,F,18 to 25,2.10353093,0.7575757576,0.2758827325,0.516729245,0.3821433316,0,0,0
20,3,1,3,7,1,4,5,5,5,5,1000,46,5,1,F,18 to 25,4.32540137,0.5757575758,0.8313503425,0.7035539591,0.6387076079,1,0,1
20,3,1,3,7,3,3,3,4,4,3,1000,52,5,2,F,18 to 25,3.58352307,0.7575757576,0.6458807675,0.7017282625,0.6362003994,1,0,1
20,3,1,3,7,2,3,4,5,5,4,1000,52,3,3,M,18 to 25,4.20026842,0.7575757576,0.800067105,0.7788214313,0.74207158,1,0,1
20,3,1,3,7,2,3,3,3,4,3,1000,55,3,4,F,12 to 17,3.31424525,0.8484848485,0.5785613125,0.7135230805,0.6523980901,1,0,1
20,3,1,3,7,1,1,5,4,4,3,809,55,4,5,M,18 to 25,3.34596505,0.8484848485,0.5864912625,0.7174880555,0.6578431456,1,0,1
20,3,1,3,7,2,1,1,1,1,1,1000,52,4,6,F,18 to 25,1.14567199,0.7575757576,0.0364179975,0.3969968775,0.2177162194,1,0,1
20,3,1,3,7,1,2,2,3,3,3,1000,47,4,7,F,18 to 25,2.4979417,0.6060606061,0.374485425,0.4902730155,0.3458112895,1,0,1
20,3,1,3,7,5,5,5,5,5,5,327,52,3,8,M,12 to 17,5,0.7575757576,1,0.8787878788,0.8793543768,1,0,1
20,3,1,3,7,3,5,5,5,5,5,1000,51,5,9,F,18 to 25,4.70865602,0.7272727273,0.927164005,0.8272183661,0.8085345457,1,0,1
20,3,1,3,7,4,2,4,4,5,4,1000,56,4,10,F,12 to 17,4.2760959,0.8787878788,0.819023975,0.8489059269,0.8383178287,1,0,1
20,3,1,3,7,4,4,3,4,4,4,770,56,2,11,M,18 to 25,3.88119635,0.8787878788,0.7202990875,0.7995434831,0.7705289405,1,0,1
20,3,1,3,7,3,2,5,4,4,4,1000,58,4,12,M,18 to 25,3.78931032,0.9393939394,0.69732758,0.8183607597,0.7963704945,1,0,1
20,3,1,3,7,5,5,5,5,5,5,172,50,5,13,M,18 to 25,5,0.696969697,1,0.8484848485,0.8377395665,1,0,1
20,3,1,3,7,2,3,4,5,5,3,1000,51,5,14,F,18 to 25,4.1401778,0.7272727273,0.78504445,0.7561585886,0.7109489534,1,0,1
20,3,1,3,7,1,4,4,5,5,4,1000,55,3,15,F,18 to 25,4.1465071,0.8484848485,0.786626775,0.8175558117,0.7952650686,1,0,1
20,3,1,3,7,3,2,3,4,4,3,1000,52,4,16,F,18 to 25,3.4916124,0.7575757576,0.6229031,0.6902394288,0.6204229133,1,0,1
20,3,1,3,7,5,3,4,5,5,4,1000,50,3,17,M,18 to 25,4.63728439,0.696969697,0.9093210975,0.8031453972,0.7754754086,1,0,1
20,3,1,3,7,1,4,4,4,4,4,1000,52,3,18,F,18 to 25,3.56298403,0.7575757576,0.6407460075,0.6991608825,0.6326746453,1,0,1
20,3,1,3,7,3,4,5,5,5,5,1000,51,2,19,F,18 to 25,4.61674535,0.7272727273,0.9041863375,0.8157295324,0.7927570597,1,0,1
20,3,1,3,7,3,4,4,4,4,4,1000,58,1,20,F,18 to 25,3.85432801,0.9393939394,0.7135820025,0.8264879709,0.8075315022,1,0,1
20,3,1,3,7,4,4,3,3,3,3,1000,50,3,21,F,18 to 25,3.23758266,0.696969697,0.559395665,0.628182681,0.5352010803,1,0,1
20,3,1,3,7,3,1,2,3,2,3,1000,51,3,22,M,12 to 17,2.23745777,0.7272727273,0.3093644425,0.5183185849,0.3843259541,1,0,1
20,3,1,3,7,5,3,3,4,3,4,442,51,4,23,F,12 to 17,3.47504043,0.7272727273,0.6187601075,0.6730164174,0.5967707457,1,0,1
20,3,1,3,7,2,2,2,3,3,3,1000,50,4,24,F,18 to 25,2.64361369,0.696969697,0.4109034225,0.5539365597,0.4332397179,1,0,1
21,1,2,1,4,1,4,1,5,5,5,1000,45,5,1,F,18 to 25,3.85018677,0.5454545455,0.7125466925,0.629000619,0.5363243453,0,0.5,0
21,1,2,1,4,3,5,5,4,4,4,1000,43,5,2,F,18 to 25,4.06504233,0.4848484848,0.7662605825,0.6255545337,0.5315918752,0,0.5,0
21,1,2,1,4,2,3,3,5,5,4,1000,44,3,3,M,18 to 25,4.08146477,0.5151515152,0.7703661925,0.6427588538,0.5552183743,0,0.5,0
21,1,2,1,4,1,3,2,2,3,2,1000,42,3,4,F,12 to 17,2.40615592,0.4545454545,0.35153898,0.4030422173,0.2260182164,0,0.5,0
21,1,2,1,4,1,5,4,3,3,3,1000,44,4,5,M,18 to 25,3.01128101,0.5151515152,0.5028202525,0.5089858838,0.3715094608,0,0.5,0
21,1,2,1,4,1,3,2,2,3,2,1000,43,4,6,F,18 to 25,2.40615592,0.4848484848,0.35153898,0.4181937324,0.2468256215,0,0.5,0
21,1,2,1,4,1,2,2,3,3,3,1000,41,4,7,F,18 to 25,2.4979417,0.4242424242,0.374485425,0.3993639246,0.2209668585,0,0.5,0
21,1,2,1,4,3,5,5,5,5,5,1000,45,3,8,M,12 to 17,4.70865602,0.5454545455,0.927164005,0.7363092752,0.6836901147,0,0.5,0
21,1,2,1,4,1,5,5,5,5,5,1000,45,5,9,F,18 to 25,4.41731204,0.5454545455,0.85432801,0.6998912777,0.6336776888,0,0.5,0
21,1,2,1,4,1,2,3,3,5,3,258,45,4,10,F,12 to 17,3.53657983,0.5454545455,0.6341449575,0.5897997515,0.4824902353,0,0.5,0
21,1,2,1,4,2,4,4,3,3,3,1000,43,2,11,M,18 to 25,3.06504233,0.4848484848,0.5162605825,0.5005545337,0.3599307826,0,0.5,0
21,1,2,1,4,1,2,2,1,3,1,1000,43,4,12,M,18 to 25,2.1305488,0.4848484848,0.2826372,0.3837428424,0.1995146022,0,0.5,0
21,1,2,1,4,5,5,5,5,5,5,1000,42,5,13,M,18 to 25,5,0.4545454545,1,0.7272727273,0.6712803252,0,0.5,0
21,1,2,1,4,1,4,4,5,5,4,1000,41,5,14,F,18 to 25,4.1465071,0.4242424242,0.786626775,0.6054345996,0.5039613963,0,0.5,0
21,1,2,1,4,1,4,4,5,5,4,1000,42,3,15,F,18 to 25,4.1465071,0.4545454545,0.786626775,0.6205861148,0.5247688014,0,0.5,0
21,1,2,1,4,2,4,4,3,5,4,1000,40,4,16,F,18 to 25,4.04496743,0.3939393939,0.7612418575,0.5775906257,0.4657235804,0,0.5,0
21,1,2,1,4,2,3,4,3,3,3,1000,40,3,17,M,18 to 25,2.97313166,0.3939393939,0.493282915,0.4436111545,0.281731081,0,0.5,0
21,1,2,1,4,1,5,5,5,5,5,1000,39,3,18,F,18 to 25,4.41731204,0.3636363636,0.85432801,0.6089821868,0.5088332578,0,0.5,0
21,1,2,1,4,3,5,4,4,5,5,1000,41,2,19,F,18 to 25,4.46624654,0.4242424242,0.866561635,0.6454020296,0.5588482179,0,0.5,0
21,1,2,1,4,1,5,5,4,5,4,1000,43,1,20,F,18 to 25,4.23361559,0.4848484848,0.8084038975,0.6466261912,0.5605293452,0,0.5,0
21,1,2,1,4,3,2,2,1,4,3,1000,43,3,21,F,18 to 25,3.00199126,0.4848484848,0.500497815,0.4926731499,0.349107367,0,0.5,0
21,1,2,1,4,1,2,1,1,3,2,1000,43,3,22,M,12 to 17,2.07183577,0.4848484848,0.2679589425,0.3764037137,0.1894358593,0,0.5,0
21,1,2,1,4,2,3,3,2,3,3,1000,43,4,23,F,12 to 17,2.73072218,0.4848484848,0.432680545,0.4587645149,0.3025410203,0,0.5,0
21,1,2,1,4,1,2,1,2,3,2,1000,43,4,24,F,18 to 25,2.1954416,0.4848484848,0.2988604,0.3918544424,0.2106541711,0,0.5,0
22,1,3,1,5,1,4,5,5,5,5,1000,44,5,1,F,18 to 25,4.32540137,0.5151515152,0.8313503425,0.6732509288,0.5970927976,0,1,0
22,1,3,1,5,3,5,5,4,4,4,1000,43,5,2,F,18 to 25,4.06504233,0.4848484848,0.7662605825,0.6255545337,0.5315918752,0,1,0
22,1,3,1,5,2,3,4,5,4,4,1000,43,3,3,M,18 to 25,3.74035118,0.4848484848,0.685087795,0.5849681399,0.4758550376,0,1,0
22,1,3,1,5,1,2,2,2,2,2,1000,44,3,4,F,12 to 17,1.85432801,0.5151515152,0.2135820025,0.3643667588,0.1729056447,0,1,0
22,1,3,1,5,1,5,1,2,1,2,1000,42,4,5,M,18 to 25,1.55133913,0.4545454545,0.1378347825,0.2961901185,0.07927943222,0,1,0
22,1,3,1,5,1,4,3,3,3,3,665,43,4,6,F,18 to 25,2.80056669,0.4848484848,0.4501416725,0.4674950787,0.3145306052,0,1,0
22,1,3,1,5,1,3,3,3,3,3,1000,41,4,7,F,18 to 25,2.70865602,0.4242424242,0.427164005,0.4257032146,0.2571383089,0,1,0
22,1,3,1,5,3,5,5,5,5,5,1000,46,3,8,M,12 to 17,4.70865602,0.5757575758,0.927164005,0.7514607904,0.7044975199,0,1,0
22,1,3,1,5,1,5,5,5,5,5,1000,44,5,9,F,18 to 25,4.41731204,0.5151515152,0.85432801,0.6847397626,0.6128702836,0,1,0
22,1,3,1,5,1,3,2,3,5,3,250,44,4,10,F,12 to 17,3.50968685,0.5151515152,0.6274217125,0.5712866138,0.4570663519,0,1,0
22,1,3,1,5,2,4,4,3,4,3,1000,42,2,11,M,18 to 25,3.52495957,0.4545454545,0.6312398925,0.5428926735,0.4180732733,0,1,0
22,1,3,1,5,1,5,3,2,3,2,1000,43,4,12,M,18 to 25,2.70878091,0.4848484848,0.4271952275,0.4560218562,0.298774558,0,1,0
22,1,3,1,5,5,5,5,5,5,5,1000,42,5,13,M,18 to 25,5,0.4545454545,1,0.7272727273,0.6712803252,0,1,0
22,1,3,1,5,1,4,4,5,5,4,1000,41,5,14,F,18 to 25,4.1465071,0.4242424242,0.786626775,0.6054345996,0.5039613963,0,1,0
