LEVEL,AA,AG,AP,COMB,AR,GR,PR,ER,CR,OR,SCORE,AVGFPS,GAMING,PCP,SEX,AGE,PE,NAVGFPS,NPE,NFPSPE,NAA,NAG,NAP
19,1,1,1,3,2,4,3,3,4,3,1000,57,2,11,M,18 to 25,3.40615592,0.9090909091,0.60153898,,,,
19,1,1,1,3,1,2,1,1,3,1,1000,56,4,12,M,18 to 25,2.01174515,0.8787878788,0.2529362875,,,,
19,1,1,1,3,5,5,5,5,5,5,1000,49,5,13,M,18 to 25,5,0.6666666667,1,,,,
19,1,1,1,3,3,2,3,5,5,3,1000,51,5,14,F,18 to 25,4.07513547,0.7272727273,0.7687838675,,,,
19,1,1,1,3,1,4,4,4,5,4,1000,54,3,15,F,18 to 25,4.02290127,0.8181818182,0.7557253175,,,,
19,1,1,1,3,2,4,4,5,5,4,1000,51,4,16,F,18 to 25,4.29217909,0.7272727273,0.8230447725,,,,
19,1,1,1,3,1,4,5,5,5,5,1000,51,3,17,M,18 to 25,4.32540137,0.7272727273,0.8313503425,,,,
19,1,1,1,3,1,5,5,5,5,5,1000,53,3,18,F,18 to 25,4.41731204,0.7878787879,0.85432801,,,,
19,1,1,1,3,3,4,5,5,5,5,1000,47,2,19,F,18 to 25,4.61674535,0.6060606061,0.9041863375,,,,
19,1,1,1,3,1,4,5,3,4,4,1000,57,1,20,F,18 to 25,3.55818185,0.9090909091,0.6395454625,,,,
19,1,1,1,3,3,4,1,3,3,4,1000,46,3,21,F,18 to 25,2.91439399,0.5757575758,0.4785984975,,,,
19,1,1,1,3,3,2,4,2,3,2,1000,52,3,22,M,12 to 17,2.84319653,0.7575757576,0.4607991325,,,,
19,1,1,1,3,3,2,2,2,3,2,1000,57,4,23,F,12 to 17,2.60558923,0.9090909091,0.4013973075,,,,
19,1,1,1,3,1,1,1,2,3,2,1000,52,4,24,F,18 to 25,2.10353093,0.7575757576,0.2758827325,,,,
20,3,1,3,7,1,4,5,5,5,5,1000,46,5,1,F,18 to 25,4.32540137,0.5757575758,0.8313503425,,,,
20,3,1,3,7,3,3,3,4,4,3,1000,52,5,2,F,18 to 25,3.58352307,0.7575757576,0.6458807675,,,,
20,3,1,3,7,2,3,4,5,5,4,1000,52,3,3,M,18 to 25,4.20026842,0.7575757576,0.800067105,,,,
20,3,1,3,7,2,3,3,3,4,3,1000,55,3,4,F,12 to 17,3.31424525,0.8484848485,0.5785613125,,,,
20,3,1,3,7,1,1,5,4,4,3,809,55,4,5,M,18 to 25,3.34596505,0.8484848485,0.5864912625,,,,
20,3,1,3,7,2,1,1,1,1,1,1000,52,4,6,F,18 to 25,1.14567199,0.7575757576,0.0364179975,,,,
20,3,1,3,7,1,2,2,3,3,3,1000,47,4,7,F,18 to 25,2.4979417,0.6060606061,0.374485425,,,,
20,3,1,3,7,5,5,5,5,5,5,327,52,3,8,M,12 to 17,5,0.7575757576,1,,,,
20,3,1,3,7,3,5,5,5,5,5,1000,51,5,9,F,18 to 25,4.70865602,0.7272727273,0.927164005,,,,
20,3,1,3,7,4,2,4,4,5,4,1000,56,4,10,F,12 to 17,4.2760959,0.8787878788,0.819023975,,,,
20,3,1,3,7,4,4,3,4,4,4,770,56,2,11,M,18 to 25,3.88119635,0.8787878788,0.7202990875,,,,
20,3,1,3,7,3,2,5,4,4,4,1000,58,4,12,M,18 to 25,3.78931032,0.9393939394,0.69732758,,,,
20,3,1,3,7,5,5,5,5,5,5,172,50,5,13,M,18 to 25,5,0.696969697,1,,,,
20,3,1,3,7,2,3,4,5,5,3,1000,51,5,14,F,18 to 25,4.1401778,0.7272727273,0.78504445,,,,
20,3,1,3,7,1,4,4,5,5,4,1000,55,3,15,F,18 to 25,4.1465071,0.8484848485,0.786626775,,,,
20,3,1,3,7,3,2,3,4,4,3,1000,52,4,16,F,18 to 25,3.4916124,0.7575757576,0.6229031,,,,
20,3,1,3,7,5,3,4,5,5,4,1000,50,3,17,M,18 to 25,4.63728439,0.696969697,0.9093210975,,,,
20,3,1,3,7,1,4,4,4,4,4,1000,52,3,18,F,18 to 25,3.56298403,0.7575757576,0.6407460075,,,,
20,3,1,3,7,3,4,5,5,5,5,1000,51,2,19,F,18 to 25,4.61674535,0.7272727273,0.9041863375,,,,
20,3,1,3,7,3,4,4,4,4,4,1000,58,1,20,F,18 to 25,3.85432801,0.9393939394,0.7135820025,,,,
20,3,1,3,7,4,4,3,3,3,3,1000,50,3,21,F,18 to 25,3.23758266,0.696969697,0.559395665,,,,
20,3,1,3,7,3,1,2,3,2,3,1000,51,3,22,M,12 to 17,2.23745777,0.7272727273,0.3093644425,,,,
20,3,1,3,7,5,3,3,4,3,4,442,51,4,23,F,12 to 17,3.47504043,0.7272727273,0.6187601075,,,,
20,3,1,3,7,2,2,2,3,3,3,1000,50,4,24,F,18 to 25,2.64361369,0.696969697,0.4109034225,,,,
21,1,2,1,4,1,4,1,5,5,5,1000,45,5,1,F,18 to 25,3.85018677,0.5454545455,0.7125466925,,,,
21,1,2,1,4,3,5,5,4,4,4,1000,43,5,2,F,18 to 25,4.06504233,0.4848484848,0.7662605825,,,,
21,1,2,1,4,2,3,3,5,5,4,1000,44,3,3,M,18 to 25,4.08146477,0.5151515152,0.7703661925,,,,
21,1,2,1,4,1,3,2,2,3,2,1000,42,3,4,F,12 to 17,2.40615592,0.4545454545,0.35153898,,,,
21,1,2,1,4,1,5,4,3,3,3,1000,44,4,5,M,18 to 25,3.01128101,0.5151515152,0.5028202525,,,,
21,1,2,1,4,1,3,2,2,3,2,1000,43,4,6,F,18 to 25,2.40615592,0.4848484848,0.35153898,,,,
21,1,2,1,4,1,2,2,3,3,3,1000,41,4,7,F,18 to 25,2.4979417,0.4242424242,0.374485425,,,,
21,1,2,1,4,3,5,5,5,5,5,1000,45,3,8,M,12 to 17,4.70865602,0.5454545455,0.927164005,,,,
21,1,2,1,4,1,5,5,5,5,5,1000,45,5,9,F,18 to 25,4.41731204,0.5454545455,0.85432801,,,,
21,1,2,1,4,1,2,3,3,5,3,258,45,4,10,F,12 to 17,3.53657983,0.5454545455,0.6341449575,,,,
21,1,2,1,4,2,4,4,3,3,3,1000,43,2,11,M,18 to 25,3.06504233,0.4848484848,0.5162605825,,,,
21,1,2,1,4,1,2,2,1,3,1,1000,43,4,12,M,18 to 25,2.1305488,0.4848484848,0.2826372,,,,
21,1,2,1,4,5,5,5,5,5,5,1000,42,5,13,M,18 to 25,5,0.4545454545,1,,,,
21,1,2,1,4,1,4,4,5,5,4,1000,41,5,14,F,18 to 25,4.1465071,0.4242424242,0.786626775,,,,
21,1,2,1,4,1,4,4,5,5,4,1000,42,3,15,F,18 to 25,4.1465071,0.4545454545,0.786626775,,,,
21,1,2,1,4,2,4,4,3,5,4,1000,40,4,16,F,18 to 25,4.04496743,0.3939393939,0.7612418575,,,,
21,1,2,1,4,2,3,4,3,3,3,1000,40,3,17,M,18 to 25,2.97313166,0.3939393939,0.493282915,,,,
21,1,2,1,4,1,5,5,5,5,5,1000,39,3,18,F,18 to 25,4.41731204,0.3636363636,0.85432801,,,,
21,1,2,1,4,3,5,4,4,5,5,1000,41,2,19,F,18 to 25,4.46624654,0.4242424242,0.866561635,,,,
21,1,2,1,4,1,5,5,4,5,4,1000,43,1,20,F,18 to 25,4.23361559,0.4848484848,0.8084038975,,,,
21,1,2,1,4,3,2,2,1,4,3,1000,43,3,21,F,18 to 25,3.00199126,0.4848484848,0.500497815,,,,
21,1,2,1,4,1,2,1,1,3,2,1000,43,3,22,M,12 to 17,2.07183577,0.4848484848,0.2679589425,,,,
21,1,2,1,4,2,3,3,2,3,3,1000,43,4,23,F,12 to 17,2.73072218,0.4848484848,0.432680545,,,,
21,1,2,1,4,1,2,1,2,3,2,1000,43,4,24,F,18 to 25,2.1954416,0.4848484848,0.2988604,,,,
22,1,3,1,5,1,4,5,5,5,5,1000,44,5,1,F,18 to 25,4.32540137,0.5151515152,0.8313503425,,,,
22,1,3,1,5,3,5,5,4,4,4,1000,43,5,2,F,18 to 25,4.06504233,0.4848484848,0.7662605825,,,,
22,1,3,1,5,2,3,4,5,4,4,1000,43,3,3,M,18 to 25,3.74035118,0.4848484848,0.685087795,,,,
22,1,3,1,5,1,2,2,2,2,2,1000,44,3,4,F,12 to 17,1.85432801,0.5151515152,0.2135820025,,,,
22,1,3,1,5,1,5,1,2,1,2,1000,42,4,5,M,18 to 25,1.55133913,0.4545454545,0.1378347825,,,,
22,1,3,1,5,1,4,3,3,3,3,665,43,4,6,F,18 to 25,2.80056669,0.4848484848,0.4501416725,,,,
22,1,3,1,5,1,3,3,3,3,3,1000,41,4,7,F,18 to 25,2.70865602,0.4242424242,0.427164005,,,,
22,1,3,1,5,3,5,5,5,5,5,1000,46,3,8,M,12 to 17,4.70865602,0.5757575758,0.927164005,,,,
22,1,3,1,5,1,5,5,5,5,5,1000,44,5,9,F,18 to 25,4.41731204,0.5151515152,0.85432801,,,,
22,1,3,1,5,1,3,2,3,5,3,250,44,4,10,F,12 to 17,3.50968685,0.5151515152,0.6274217125,,,,
22,1,3,1,5,2,4,4,3,4,3,1000,42,2,11,M,18 to 25,3.52495957,0.4545454545,0.6312398925,,,,
22,1,3,1,5,1,5,3,2,3,2,1000,43,4,12,M,18 to 25,2.70878091,0.4848484848,0.4271952275,,,,
22,1,3,1,5,5,5,5,5,5,5,1000,42,5,13,M,18 to 25,5,0.4545454545,1,,,,
22,1,3,1,5,1,4,4,5,5,4,1000,41,5,14,F,18 to 25,4.1465071,0.4242424242,0.786626775,,,,
22,1,3,1,5,1,4,5,5,5,5,1000,42,3,15,F,18 to 25,4.32540137,0.4545454545,0.8313503425,,,,
22,1,3,1,5,1,5,4,5,5,4,1000,39,4,16,F,18 to 25,4.23841777,0.3636363636,0.8096044425,,,,
22,1,3,1,5,4,4,3,4,4,4,1000,39,3,17,M,18 to 25,3.88119635,0.3636363636,0.7202990875,,,,
22,1,3,1,5,1,3,2,3,2,2,999,39,3,18,F,18 to 25,2.06984451,0.3636363636,0.2674611275,,,,
22,1,3,1,5,3,4,2,3,5,4,1000,41,2,19,F,18 to 25,3.95303212,0.4242424242,0.73825803,,,,
22,1,3,1,5,1,5,5,5,4,4,1000,43,1,20,F,18 to 25,3.89730418,0.4848484848,0.724326045,,,,
22,1,3,1,5,3,3,2,4,4,3,999,42,3,21,F,18 to 25,3.46471942,0.4545454545,0.616179855,,,,
22,1,3,1,5,1,2,1,1,2,1,1000,41,3,22,M,12 to 17,1.55182791,0.4242424242,0.1379569775,,,,
22,1,3,1,5,2,4,2,2,3,3,1000,43,4,23,F,12 to 17,2.7038292,0.4848484848,0.4259573,,,,
22,1,3,1,5,1,1,1,2,3,1,999,36,4,24,F,18 to 25,2.04344031,0.2727272727,0.2608600775,,,,
23,3,2,3,8,5,4,5,5,5,5,1000,44,5,1,F,18 to 25,4.90808933,0.5151515152,0.9770223325,,,,
23,3,2,3,8,5,5,5,5,5,5,1000,44,5,2,F,18 to 25,5,0.5151515152,1,,,,
23,3,2,3,8,3,4,4,5,5,4,1000,43,3,3,M,18 to 25,4.43785108,0.4848484848,0.85946277,,,,
23,3,2,3,8,3,3,3,3,3,3,1000,44,3,4,F,12 to 17,3,0.5151515152,0.5,,,,
23,3,2,3,8,4,4,5,4,3,4,944,43,4,5,M,18 to 25,3.65888641,0.4848484848,0.6647216025,,,,
23,3,2,3,8,3,3,2,3,2,3,1000,37,4,6,F,18 to 25,2.42127911,0.303030303,0.3553197775,,,,
23,3,2,3,8,2,2,2,3,3,3,1000,37,4,7,F,18 to 25,2.64361369,0.303030303,0.4109034225,,,,
23,3,2,3,8,5,5,5,5,5,5,1000,44,3,8,M,12 to 17,5,0.5151515152,1,,,,
23,3,2,3,8,4,5,5,5,5,5,1000,45,5,9,F,18 to 25,4.85432801,0.5454545455,0.9635820025,,,,
23,3,2,3,8,3,5,3,5,5,4,1000,43,4,10,F,12 to 17,4.4109581,0.4848484848,0.852739525,,,,
23,3,2,3,8,4,5,5,4,4,5,1000,42,2,11,M,18 to 25,4.27080494,0.4545454545,0.817701235,,,,
23,3,2,3,8,4,3,4,4,3,3,1000,43,4,12,M,18 to 25,3.38808147,0.4848484848,0.5970203675,,,,
23,3,2,3,8,5,5,5,5,5,5,332,41,5,13,M,18 to 25,5,0.4242424242,1,,,,
23,3,2,3,8,4,4,5,5,5,4,1000,42,5,14,F,18 to 25,4.70232672,0.4545454545,0.92558168,,,,
23,3,2,3,8,1,4,4,5,5,4,1000,38,3,15,F,18 to 25,4.1465071,0.3333333333,0.786626775,,,,
23,3,2,3,8,3,4,5,5,4,4,1000,40,4,16,F,18 to 25,4.09673749,0.3939393939,0.7741843725,,,,
23,3,2,3,8,4,4,4,4,4,4,1000,39,3,17,M,18 to 25,4,0.3636363636,0.75,,,,
23,3,2,3,8,2,3,3,3,3,3,1000,40,3,18,F,18 to 25,2.85432801,0.3939393939,0.4635820025,,,,
23,3,2,3,8,2,4,2,3,5,4,309,39,2,19,F,18 to 25,3.80736013,0.3636363636,0.7018400325,,,,
23,3,2,3,8,5,5,5,5,5,5,1000,43,1,20,F,18 to 25,5,0.4848484848,1,,,,
23,3,2,3,8,4,5,5,4,4,4,1000,45,3,21,F,18 to 25,4.21071432,0.5454545455,0.80267858,,,,
23,3,2,3,8,3,2,4,1,2,3,1000,41,3,22,M,12 to 17,2.31976408,0.4242424242,0.32994102,,,,
23,3,2,3,8,4,3,3,3,4,3,574,43,4,23,F,12 to 17,3.60558923,0.4848484848,0.6513973075,,,,
23,3,2,3,8,3,3,3,4,4,4,1000,42,4,24,F,18 to 25,3.64361369,0.4545454545,0.6609034225,,,,
24,3,2,2,7,1,5,5,5,4,5,1000,45,5,1,F,18 to 25,3.9573948,0.5454545455,0.7393487,,,,
24,3,2,2,7,3,5,5,4,4,4,1000,43,5,2,F,18 to 25,4.06504233,0.4848484848,0.7662605825,,,,
24,3,2,2,7,2,4,4,4,5,4,1000,44,3,3,M,18 to 25,4.16857326,0.5151515152,0.792143315,,,,
24,3,2,2,7,4,4,3,4,4,3,1000,43,3,4,F,12 to 17,3.82110573,0.4848484848,0.7052764325,,,,
24,3,2,2,7,2,4,4,4,4,4,1000,42,4,5,M,18 to 25,3.70865602,0.4545454545,0.677164005,,,,
24,3,2,2,7,1,4,4,3,3,3,1000,42,4,6,F,18 to 25,2.91937034,0.4545454545,0.479842585,,,,
24,3,2,2,7,1,3,3,3,3,3,1000,40,4,7,F,18 to 25,2.70865602,0.3939393939,0.427164005,,,,
24,3,2,2,7,4,5,5,5,5,5,1000,43,3,8,M,12 to 17,4.85432801,0.4848484848,0.9635820025,,,,
24,3,2,2,7,3,5,5,5,5,5,1000,45,5,9,F,18 to 25,4.70865602,0.5454545455,0.927164005,,,,
24,3,2,2,7,1,4,5,3,5,4,1000,42,4,10,F,12 to 17,4.01809909,0.4545454545,0.7545247725,,,,
24,3,2,2,7,2,5,5,3,4,4,1000,43,2,11,M,18 to 25,3.79576451,0.4848484848,0.6989411275,,,,
24,3,2,2,7,2,2,4,2,3,2,1000,43,4,12,M,18 to 25,2.69752454,0.4848484848,0.424381135,,,,
24,3,2,2,7,5,5,5,5,5,5,1000,43,5,13,M,18 to 25,5,0.4848484848,1,,,,
24,3,2,2,7,2,4,4,5,5,3,1000,42,5,14,F,18 to 25,4.23208847,0.4545454545,0.8080221175,,,,
24,3,2,2,7,1,5,5,5,5,5,1000,42,3,15,F,18 to 25,4.41731204,0.4545454545,0.85432801,,,,
24,3,2,2,7,4,5,4,5,5,5,1000,38,4,16,F,18 to 25,4.73552436,0.3333333333,0.93388109,,,,
24,3,2,2,7,4,5,3,4,4,4,1000,39,3,17,M,18 to 25,3.97310702,0.3636363636,0.743276755,,,,
24,3,2,2,7,2,3,3,3,3,3,1000,40,3,18,F,18 to 25,2.85432801,0.3939393939,0.4635820025,,,,
24,3,2,2,7,2,4,3,3,5,3,326,42,2,19,F,18 to 25,3.86607316,0.4545454545,0.71651829,,,,
24,3,2,2,7,2,5,5,5,5,4,1000,43,1,20,F,18 to 25,4.50289341,0.4848484848,0.8757233525,,,,
24,3,2,2,7,4,5,4,4,4,4,1000,43,3,21,F,18 to 25,4.09191067,0.4848484848,0.7729776675,,,,
24,3,2,2,7,2,1,1,1,2,3,1000,41,3,22,M,12 to 17,1.72577047,0.4242424242,0.1814426175,,,,
24,3,2,2,7,2,4,4,4,3,4,1000,43,4,23,F,12 to 17,3.24873878,0.4848484848,0.562184695,,,,
24,3,2,2,7,1,2,2,2,2,2,1000,43,4,24,F,18 to 25,1.85432801,0.4848484848,0.2135820025,,,,
25,3,1,1,5,2,4,5,5,5,5,1000,51,5,1,F,18 to 25,4.47107336,0.7272727273,0.86776834,,,,
25,3,1,1,5,3,5,5,4,4,4,1000,52,5,2,F,18 to 25,4.06504233,0.7575757576,0.7662605825,,,,
25,3,1,1,5,2,4,4,4,5,4,1000,52,3,3,M,18 to 25,4.16857326,0.7575757576,0.792143315,,,,
25,3,1,1,5,3,3,2,3,2,3,1000,55,3,4,F,12 to 17,2.42127911,0.8484848485,0.3553197775,,,,
25,3,1,1,5,1,2,1,1,2,1,997,53,4,5,M,18 to 25,1.55182791,0.7878787879,0.1379569775,,,,
25,3,1,1,5,1,4,3,3,3,3,1000,53,4,6,F,18 to 25,2.80056669,0.7878787879,0.4501416725,,,,
25,3,1,1,5,1,4,4,4,4,4,999,53,4,7,F,18 to 25,3.56298403,0.7878787879,0.6407460075,,,,
25,3,1,1,5,4,5,5,5,5,5,1000,53,3,8,M,12 to 17,4.85432801,0.7878787879,0.9635820025,,,,
25,3,1,1,5,2,5,5,5,5,5,1000,59,5,9,F,18 to 25,4.56298403,0.9696969697,0.8907460075,,,,
25,3,1,1,5,1,1,1,1,5,1,999,53,4,10,F,12 to 17,2.83966896,0.7878787879,0.45991724,,,,
25,3,1,1,5,2,4,4,3,4,4,1000,50,2,11,M,18 to 25,3.58505019,0.696969697,0.6462625475,,,,
25,3,1,1,5,1,1,1,2,3,1,1000,56,4,12,M,18 to 25,2.04344031,0.8787878788,0.2608600775,,,,
25,3,1,1,5,5,5,5,5,5,5,1000,50,5,13,M,18 to 25,5,0.696969697,1,,,,
25,3,1,1,5,3,4,3,4,5,3,1000,49,5,14,F,18 to 25,4.13535098,0.6666666667,0.783837745,,,,
25,3,1,1,5,1,2,2,2,3,2,1000,55,3,15,F,18 to 25,2.31424525,0.8484848485,0.3285613125,,,,
25,3,1,1,5,4,4,5,5,5,5,1000,52,4,16,F,18 to 25,4.76241734,0.7575757576,0.940604335,,,,
25,3,1,1,5,2,5,5,5,5,5,1000,50,3,17,M,18 to 25,4.56298403,0.696969697,0.8907460075,,,,
25,3,1,1,5,1,3,3,3,3,3,1000,40,3,18,F,18 to 25,2.70865602,0.3939393939,0.427164005,,,,
25,3,1,1,5,2,3,3,4,5,4,996,51,2,19,F,18 to 25,3.95785894,0.7272727273,0.739464735,,,,
25,3,1,1,5,1,4,4,3,4,4,1000,57,1,20,F,18 to 25,3.4393782,0.9090909091,0.60984455,,,,
25,3,1,1,5,3,3,3,3,3,3,621,51,3,21,F,18 to 25,3,0.7272727273,0.5,,,,
25,3,1,1,5,1,2,4,2,1,1,671,53,3,22,M,12 to 17,1.57192745,0.7878787879,0.1429818625,,,,
25,3,1,1,5,2,2,2,2,3,2,1000,57,4,23,F,12 to 17,2.45991724,0.9090909091,0.36497931,,,,
25,3,1,1,5,1,2,2,1,2,1,322,51,4,24,F,18 to 25,1.67063156,0.7272727273,0.16765789,,,,
26,1,3,2,6,1,3,5,5,4,4,1000,44,5,1,F,18 to 25,3.71348284,0.5151515152,0.67837071,,,,
26,1,3,2,6,3,5,5,4,4,4,1000,43,5,2,F,18 to 25,4.06504233,0.4848484848,0.7662605825,,,,
26,1,3,2,6,2,4,3,4,4,4,1000,43,3,3,M,18 to 25,3.58985237,0.4848484848,0.6474630925,,,,
26,1,3,2,6,1,3,3,4,3,3,1000,43,3,4,F,12 to 17,2.83226185,0.4848484848,0.4580654625,,,,
26,1,3,2,6,1,5,5,5,5,4,1000,42,4,5,M,18 to 25,4.35722142,0.4545454545,0.839305355,,,,
26,1,3,2,6,1,5,4,3,3,4,1000,40,4,6,F,18 to 25,3.07137163,0.3939393939,0.5178429075,,,,
26,1,3,2,6,1,4,4,4,4,4,1000,42,4,7,F,18 to 25,3.56298403,0.4545454545,0.6407460075,,,,
26,1,3,2,6,3,5,5,5,5,5,1000,43,3,8,M,12 to 17,4.70865602,0.4848484848,0.927164005,,,,
26,1,3,2,6,2,5,5,5,5,5,760,46,5,9,F,18 to 25,4.56298403,0.5757575758,0.8907460075,,,,
26,1,3,2,6,1,5,5,4,5,4,1000,43,4,10,F,12 to 17,4.23361559,0.4848484848,0.8084038975,,,,
26,1,3,2,6,2,5,5,3,4,4,1000,43,2,11,M,18 to 25,3.79576451,0.4848484848,0.6989411275,,,,
26,1,3,2,6,1,5,3,3,3,3,1000,43,4,12,M,18 to 25,2.89247736,0.4848484848,0.47311934,,,,
26,1,3,2,6,5,5,5,5,5,5,1000,43,5,13,M,18 to 25,5,0.4848484848,1,,,,
26,1,3,2,6,1,3,4,4,5,2,1000,43,5,14,F,18 to 25,3.81080936,0.4848484848,0.70270234,,,,
26,1,3,2,6,1,4,4,5,5,4,1000,42,3,15,F,18 to 25,4.1465071,0.4545454545,0.786626775,,,,
26,1,3,2,6,4,4,5,5,5,5,1000,39,4,16,F,18 to 25,4.76241734,0.3636363636,0.940604335,,,,
26,1,3,2,6,2,4,4,4,4,4,583,42,3,17,M,18 to 25,3.70865602,0.4545454545,0.677164005,,,,
26,1,3,2,6,1,3,3,3,2,3,1000,39,3,18,F,18 to 25,2.24873878,0.3636363636,0.312184695,,,,
26,1,3,2,6,2,4,3,3,5,3,400,40,2,19,F,18 to 25,3.86607316,0.3939393939,0.71651829,,,,
26,1,3,2,6,1,4,5,5,4,4,999,43,1,20,F,18 to 25,3.80539351,0.4848484848,0.7013483775,,,,
26,1,3,2,6,3,5,5,4,4,4,1000,41,3,21,F,18 to 25,4.06504233,0.4242424242,0.7662605825,,,,
26,1,3,2,6,1,2,3,1,2,1,1000,42,3,22,M,12 to 17,1.78943521,0.4545454545,0.1973588025,,,,
26,1,3,2,6,1,4,3,3,3,3,1000,43,4,23,F,12 to 17,2.80056669,0.4848484848,0.4501416725,,,,
26,1,3,2,6,1,5,5,5,5,4,1000,42,4,24,F,18 to 25,4.35722142,0.4545454545,0.839305355,,,,
27,1,3,3,7,1,3,5,5,3,4,1000,43,5,1,F,18 to 25,3.2535656,0.4848484848,0.5633914,,,,
27,1,3,3,7,3,5,5,4,4,4,1000,44,5,2,F,18 to 25,4.06504233,0.5151515152,0.7662605825,,,,
27,1,3,3,7,2,5,5,5,5,5,1000,43,3,3,M,18 to 25,4.56298403,0.4848484848,0.8907460075,,,,
27,1,3,3,7,1,3,3,3,3,2,952,44,3,4,F,12 to 17,2.6485654,0.5151515152,0.41214135,,,,
27,1,3,3,7,1,5,4,4,4,4,1000,43,4,5,M,18 to 25,3.6548947,0.4848484848,0.663723675,,,,
27,1,3,3,7,1,4,4,4,4,3,1000,43,4,6,F,18 to 25,3.50289341,0.4848484848,0.6257233525,,,,
27,1,3,3,7,1,2,2,3,3,3,1000,44,4,7,F,18 to 25,2.4979417,0.5151515152,0.374485425,,,,
27,1,3,3,7,3,5,5,5,5,5,1000,46,3,8,M,12 to 17,4.70865602,0.5757575758,0.927164005,,,,
27,1,3,3,7,1,5,5,5,5,5,998,44,5,9,F,18 to 25,4.41731204,0.5151515152,0.85432801,,,,
27,1,3,3,7,1,5,5,4,5,4,1000,42,4,10,F,12 to 17,4.23361559,0.4545454545,0.8084038975,,,,
27,1,3,3,7,2,5,5,3,4,4,1000,42,2,11,M,18 to 25,3.79576451,0.4545454545,0.6989411275,,,,
27,1,3,3,7,1,4,2,2,3,2,1000,43,4,12,M,18 to 25,2.49806659,0.4848484848,0.3745166475,,,,
27,1,3,3,7,1,5,5,5,5,5,1000,44,5,13,M,18 to 25,4.41731204,0.5151515152,0.85432801,,,,
27,1,3,3,7,1,3,3,3,4,3,1000,41,5,14,F,18 to 25,3.16857326,0.4242424242,0.542143315,,,,
27,1,3,3,7,1,4,3,5,5,4,1000,43,3,15,F,18 to 25,4.02770345,0.4848484848,0.7569258625,,,,
27,1,3,3,7,4,3,2,4,5,4,1000,39,4,16,F,18 to 25,4.13039927,0.3636363636,0.7825998175,,,,
27,1,3,3,7,4,4,5,4,4,4,1000,39,3,17,M,18 to 25,4.11880365,0.3636363636,0.7797009125,,,,
27,1,3,3,7,1,3,3,5,4,3,1000,39,3,18,F,18 to 25,3.41578492,0.3636363636,0.60394623,,,,
27,1,3,3,7,2,4,3,4,4,4,958,43,2,19,F,18 to 25,3.58985237,0.4848484848,0.6474630925,,,,
27,1,3,3,7,1,5,5,5,5,4,1000,43,1,20,F,18 to 25,4.35722142,0.4848484848,0.839305355,,,,
27,1,3,3,7,3,4,5,4,4,4,1000,42,3,21,F,18 to 25,3.97313166,0.4545454545,0.743282915,,,,
27,1,3,3,7,5,2,3,4,3,3,981,42,3,22,M,12 to 17,3.32303914,0.4545454545,0.580759785,,,,
27,1,3,3,7,2,4,2,3,3,3,1000,43,4,23,F,12 to 17,2.82743503,0.4848484848,0.4568587575,,,,
27,1,3,3,7,1,3,2,2,3,3,1000,43,4,24,F,18 to 25,2.46624654,0.4848484848,0.366561635,,,,
