LEVEL,AA,AG,AP,COMB,AR,GR,PR,ER,CR,OR,SCORE,AVGFPS,GAMING,PCP,SEX,AGE,PE,NAVGFPS,NPE,NFPSPE,NAA,NAG,NAP
25,3,1,1,5,1,2,2,1,2,1,322,51,4,24,F,18 to 25,,,,,,,
26,1,3,2,6,1,3,5,5,4,4,1000,44,5,1,F,18 to 25,,,,,,,
26,1,3,2,6,3,5,5,4,4,4,1000,43,5,2,F,18 to 25,,,,,,,
26,1,3,2,6,2,4,3,4,4,4,1000,43,3,3,M,18 to 25,,,,,,,
26,1,3,2,6,1,3,3,4,3,3,1000,43,3,4,F,12 to 17,,,,,,,
26,1,3,2,6,1,5,5,5,5,4,1000,42,4,5,M,18 to 25,,,,,,,
26,1,3,2,6,1,5,4,3,3,4,1000,40,4,6,F,18 to 25,,,,,,,
26,1,3,2,6,1,4,4,4,4,4,1000,42,4,7,F,18 to 25,,,,,,,
26,1,3,2,6,3,5,5,5,5,5,1000,43,3,8,M,12 to 17,,,,,,,
26,1,3,2,6,2,5,5,5,5,5,760,46,5,9,F,18 to 25,,,,,,,
26,1,3,2,6,1,5,5,4,5,4,1000,43,4,10,F,12 to 17,,,,,,,
26,1,3,2,6,2,5,5,3,4,4,1000,43,2,11,M,18 to 25,,,,,,,
26,1,3,2,6,1,5,3,3,3,3,1000,43,4,12,M,18 to 25,,,,,,,
26,1,3,2,6,5,5,5,5,5,5,1000,43,5,13,M,18 to 25,,,,,,,
26,1,3,2,6,1,3,4,4,5,2,1000,43,5,14,F,18 to 25,,,,,,,
26,1,3,2,6,1,4,4,5,5,4,1000,42,3,15,F,18 to 25,,,,,,,
26,1,3,2,6,4,4,5,5,5,5,1000,39,4,16,F,18 to 25,,,,,,,
26,1,3,2,6,2,4,4,4,4,4,583,42,3,17,M,18 to 25,,,,,,,
26,1,3,2,6,1,3,3,3,2,3,1000,39,3,18,F,18 to 25,,,,,,,
26,1,3,2,6,2,4,3,3,5,3,400,40,2,19,F,18 to 25,,,,,,,
26,1,3,2,6,1,4,5,5,4,4,999,43,1,20,F,18 to 25,,,,,,,
26,1,3,2,6,3,5,5,4,4,4,1000,41,3,21,F,18 to 25,,,,,,,
26,1,3,2,6,1,2,3,1,2,1,1000,42,3,22,M,12 to 17,,,,,,,
26,1,3,2,6,1,4,3,3,3,3,1000,43,4,23,F,12 to 17,,,,,,,
26,1,3,2,6,1,5,5,5,5,4,1000,42,4,24,F,18 to 25,,,,,,,
27,1,3,3,7,1,3,5,5,3,4,1000,43,5,1,F,18 to 25,,,,,,,
27,1,3,3,7,3,5,5,4,4,4,1000,44,5,2,F,18 to 25,,,,,,,
27,1,3,3,7,2,5,5,5,5,5,1000,43,3,3,M,18 to 25,,,,,,,
27,1,3,3,7,1,3,3,3,3,2,952,44,3,4,F,12 to 17,,,,,,,
27,1,3,3,7,1,5,4,4,4,4,1000,43,4,5,M,18 to 25,,,,,,,
27,1,3,3,7,1,4,4,4,4,3,1000,43,4,6,F,18 to 25,,,,,,,
27,1,3,3,7,1,2,2,3,3,3,1000,44,4,7,F,18 to 25,,,,,,,
27,1,3,3,7,3,5,5,5,5,5,1000,46,3,8,M,12 to 17,,,,,,,
27,1,3,3,7,1,5,5,5,5,5,998,44,5,9,F,18 to 25,,,,,,,
27,1,3,3,7,1,5,5,4,5,4,1000,42,4,10,F,12 to 17,,,,,,,
27,1,3,3,7,2,5,5,3,4,4,1000,42,2,11,M,18 to 25,,,,,,,
27,1,3,3,7,1,4,2,2,3,2,1000,43,4,12,M,18 to 25,,,,,,,
27,1,3,3,7,1,5,5,5,5,5,1000,44,5,13,M,18 to 25,,,,,,,
27,1,3,3,7,1,3,3,3,4,3,1000,41,5,14,F,18 to 25,,,,,,,
27,1,3,3,7,1,4,3,5,5,4,1000,43,3,15,F,18 to 25,,,,,,,
27,1,3,3,7,4,3,2,4,5,4,1000,39,4,16,F,18 to 25,,,,,,,
27,1,3,3,7,4,4,5,4,4,4,1000,39,3,17,M,18 to 25,,,,,,,
27,1,3,3,7,1,3,3,5,4,3,1000,39,3,18,F,18 to 25,,,,,,,
27,1,3,3,7,2,4,3,4,4,4,958,43,2,19,F,18 to 25,,,,,,,
27,1,3,3,7,1,5,5,5,5,4,1000,43,1,20,F,18 to 25,,,,,,,
27,1,3,3,7,3,4,5,4,4,4,1000,42,3,21,F,18 to 25,,,,,,,
27,1,3,3,7,5,2,3,4,3,3,981,42,3,22,M,12 to 17,,,,,,,
27,1,3,3,7,2,4,2,3,3,3,1000,43,4,23,F,12 to 17,,,,,,,
27,1,3,3,7,1,3,2,2,3,3,1000,43,4,24,F,18 to 25,,,,,,,
